molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL573934,930.0,nM,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C(=O)NO)cc2)cc1,6.031517051446064
CHEMBL584147,3000.0,nM,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C(C)C(=O)O)cc2)cc1,5.522878745280337
CHEMBL573935,7300.0,nM,O=C(O)Cc1ccccc1S(=O)(=O)c1ccc(-c2ccccc2)cc1,5.136677139879544
CHEMBL574589,7700.0,nM,O=C(NO)c1ccccc1S(=O)(=O)c1ccc(-c2ccccc2)cc1,5.113509274827518
CHEMBL579068,20000.0,nM,CC(C(=O)O)c1ccccc1S(=O)(=O)c1ccc(-c2ccccc2)cc1,4.698970004336019
CHEMBL575895,24000.0,nM,COc1ccc(S(=O)(=O)c2ccccc2C(=O)NO)cc1,4.619788758288394
CHEMBL576762,51000.0,nM,C[S+]([O-])c1ccc(Oc2ccc(S(=O)(=O)c3ccccc3C(=O)NO)cc2)cc1,4.292429823902063
CHEMBL572982,10500.0,nM,O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,4.978810700930062
CHEMBL575881,24000.0,nM,CC(C)ON([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,4.619788758288394
CHEMBL567893,5000.0,nM,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O,5.301029995663981
CHEMBL569388,498.0,nM,O=C(NO)[C@H]1CC(OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1,6.302770657240282
CHEMBL567940,5000.0,nM,CN(C)C(=O)O[C@H]1C[C@H](C(=O)NO)[C@@H](C(=O)N2CCN(c3ccccc3)CC2)N(C)C1,5.301029995663981
CHEMBL584334,5000.0,nM,CN1C[C@@H](OC(=O)N2CCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,5.301029995663981
CHEMBL572091,5000.0,nM,CN1C[C@@H](OC(=O)N2CC=CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,5.301029995663981
CHEMBL584116,5000.0,nM,CN1C[C@@H](OC(=O)N2CCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,5.301029995663981
CHEMBL572302,5000.0,nM,CN1C[C@@H](OC(=O)N2CCCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,5.301029995663981
CHEMBL572045,5000.0,nM,CN1C[C@@H](OC(=O)N2CCCCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,5.301029995663981
CHEMBL290632,53200.0,nM,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,4.274088367704952
CHEMBL592329,27300.0,nM,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc2c(c1O)C[C@@H](O)[C@@H](c1ccc(O)c(O)c1)O2,4.5638373529592435
CHEMBL592228,2300.0,nM,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc2c(c1O)C(c1c(O)cc(O)c3c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C3)[C@@H](O)[C@@H](c1ccc(O)c(O)c1)O2,5.638272163982407
CHEMBL592373,39200.0,nM,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,4.406713932979542
CHEMBL790,7630.0,nM,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,5.117475462045119
CHEMBL311932,4.8,nM,COc1ccc(S(=O)(=O)N(CC(=O)NO)CC(C)C)cc1,8.318758762624412
CHEMBL83508,130.0,nM,COc1ccc(S(=O)(=O)NCC(=O)NO)cc1,6.886056647693163
CHEMBL1090283,290.0,nM,O=C(CNS(=O)(=O)c1ccc(Br)cc1)NO,6.537602002101044
CHEMBL1090035,170.0,nM,COc1ccc(S(=O)(=O)N(OC(C)C)[C@@H](C(=O)NO)C(C)C)cc1,6.769551078621726
CHEMBL1090284,7.2,nM,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)NO)C(C)C)cc1,8.142667503568731
CHEMBL1090647,8.6,nM,CC(=O)NCC[C@@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)NO,8.065501548756432
CHEMBL1093689,430.0,nM,O=C(NO)[C@@H](CCN1C(=O)c2ccccc2C1=O)NS(=O)(=O)c1ccc(-c2ccccc2C(F)(F)F)cc1,6.366531544420413
CHEMBL1093690,190.0,nM,CC(=O)NCC[C@@H](NS(=O)(=O)c1ccc(Br)cc1)C(=O)NO,6.721246399047171
CHEMBL1092104,1.1,nM,O=C(NO)[C@@H](CCN1C(=O)c2ccccc2C1=O)NS(=O)(=O)c1ccc(Br)cc1,8.958607314841775
CHEMBL1089842,46.0,nM,CC#CCOc1ccc(S(=O)(=O)N[C@H](CCNC(=O)OCc2ccccc2)C(=O)NO)cc1,7.337242168318426
CHEMBL1089843,3.5,nM,CC#CCOc1ccc(S(=O)(=O)N[C@H](CCN2C(=O)c3ccccc3C2=O)C(=O)NO)cc1,8.455931955649724
CHEMBL1088878,13.0,nM,CC#CCOc1ccc(S(=O)(=O)N(CC(C)C)[C@H](CCN2C(=O)c3ccccc3C2=O)C(=O)NO)cc1,7.886056647693163
CHEMBL1085602,450.0,nM,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCN(c4ccccc4)CC3)cc2)CCOCC1,6.346787486224656
CHEMBL1082966,356.0,nM,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCN(c4ccccc4F)CC3)cc2)CCOCC1,6.448550002027124
CHEMBL1083906,2860.0,nM,Cc1ccccc1N1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)CC1,5.543633966870956
CHEMBL1083907,2090.0,nM,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCN(c4ccccc4Cl)CC3)cc2)CCOCC1,5.679853713888946
CHEMBL1084206,163.0,nM,COc1cccc(N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)c1,6.787812395596042
CHEMBL1084208,722.0,nM,COc1ccc(N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)cc1,6.141462802430361
CHEMBL1084209,682.0,nM,Cc1ccc(N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)cc1,6.166215625343521
CHEMBL1083932,265.0,nM,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCC(c4ccccc4)CC3)cc2)CCOCC1,6.576754126063192
CHEMBL1084220,6700.0,nM,COc1ccccc1C1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)CC1,5.173925197299173
CHEMBL1084221,350.0,nM,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCC(c4ccc(Cl)cc4)CC3)cc2)CCOCC1,6.455931955649724
CHEMBL1082370,2501.0,nM,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCC(c4cccc5ccccc45)CC3)cc2)CCOCC1,5.601886308269497
CHEMBL1084238,5000.0,nM,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCN(c4ccc(C(F)(F)F)cc4)CC3)cc2)CCOCC1,5.301029995663981
CHEMBL1084509,270.0,nM,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCN(c4ccc(Cl)cc4)CC3)cc2)CCOCC1,6.568636235841012
CHEMBL1084510,729.0,nM,COc1ccc(N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCN(C5CC5)CC4)cc3)CC2)cc1,6.137272471682025
CHEMBL1082381,1.5,nM,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Sc3ccccc3)cc2)CC1,8.823908740944319
CHEMBL1085257,1230.0,nM,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(N3CCC(C(=O)Nc4ccccc4)CC3)cc2)CC1,5.910094888560602
CHEMBL1287851,1010.0,nM,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cccnc3)NC(=O)NC1=O)C2,5.995678626217357
CHEMBL1630098,460000.0,nM,Cc1cc(COc2ccc([C@]3(N)CCN([C@@H](C(=O)NO)C(C)C)C3=O)cc2)c2ccccc2n1,3.3372421683184257
CHEMBL1630091,23000.0,nM,CCN(CC)CCOc1ccc(CCC(Cc2cc3ccc(C)cc3oc2=O)C(=O)NO)cc1,4.638272163982407
CHEMBL1078281,58.0,nM,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)c1ccc(-n2cc(Cl)cn2)s1)C(=O)O,7.236572006437063
CHEMBL1771212,0.2,nM,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,9.698970004336019
CHEMBL1771213,1200.0,nM,COc1ccc(C(=O)N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)cc1,5.920818753952375
CHEMBL1771214,1100.0,nM,COc1ccc(-c2nnn(CCCOc3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)n2)cc1,5.958607314841775
CHEMBL1770699,1100.0,nM,CN(C)c1ccc(C(=O)CCCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,5.958607314841775
CHEMBL1770702,2200.0,nM,O=C(NCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)c1ccc(OC(F)(F)F)cc1,5.657577319177793
CHEMBL1770707,930.0,nM,CN(C)c1ccc(C(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,6.031517051446064
CHEMBL1770708,960.0,nM,CN(C)c1ccc(NC(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,6.017728766960431
CHEMBL1770157,23.0,nM,COc1ccc(NC(=O)CCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,7.638272163982407
CHEMBL1770709,180.0,nM,O=C(CCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)Nc1ccc(OC(F)(F)F)cc1,6.7447274948966935
CHEMBL1770697,380.0,nM,CN(C(=O)CCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)c1ccc(OC(F)(F)F)cc1,6.42021640338319
CHEMBL1770710,670.0,nM,O=C(CCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCOCC2)cc1)N1CCCCC1,6.173925197299173
CHEMBL1770711,500.0,nM,CN(C)c1ccc(NC(=O)CCCCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,6.301029995663981
CHEMBL1784358,1200.0,nM,Cc1cc(Cl)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,5.920818753952375
CHEMBL1784362,670.0,nM,O=CN(O)C1(CS(=O)(=O)N2CCC(CCc3ccccc3)CC2)CCOCC1,6.173925197299173
CHEMBL1784364,8500.0,nM,Cc1cccnc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,5.070581074285707
CHEMBL1784365,8900.0,nM,Cc1cc(C)c(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)cn1,5.050609993355087
CHEMBL1784339,3100.0,nM,Cc1cc(F)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,5.508638306165727
CHEMBL1795351,79.0,nM,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)NCC(=O)NO)s2)cc1,7.102372908709558
CHEMBL1795857,63.0,nM,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccc(OCc4ccccc4)cc3)C(=O)NO)s2)cc1,7.200659450546418
CHEMBL1795858,50.0,nM,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccc(C(=O)c4ccccc4)cc3)C(=O)NO)s2)cc1,7.301029995663981
CHEMBL1795859,77.0,nM,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)NO)s2)cc1,7.113509274827518
CHEMBL1795860,650.0,nM,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3csc4ccccc34)C(=O)NO)s2)cc1,6.187086643357144
CHEMBL1795861,21.0,nM,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N3CSC[C@H]3C(=O)NO)s2)cc1,7.6777807052660805
CHEMBL1795862,4.3,nM,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)NO)s2)cc1,8.366531544420413
CHEMBL1801398,0.18,nM,CN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,9.744727494896694
CHEMBL1801396,0.1,nM,CC(=O)N1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,10.0
CHEMBL1801394,0.1,nM,CCOCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CC1,10.0
CHEMBL1801393,0.6,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(Cc2cccnc2)CC1,9.221848749616356
CHEMBL1801431,0.2,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(Cc2ccccn2)CC1,9.698970004336019
CHEMBL1801430,0.15,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(C2CC2)CC1,9.823908740944319
CHEMBL1801429,0.22,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCNCC1,9.657577319177793
CHEMBL1801428,0.25,nM,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(SC(F)(F)F)cc3)cc2)CC1,9.602059991327963
CHEMBL1801427,1.5,nM,CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CC1,8.823908740944319
CHEMBL1801426,1.9,nM,CC(C)N1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CC1,8.721246399047171
CHEMBL1800089,0.1,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCN(CCN2CCOCC2)CC1,10.0
CHEMBL1801425,4.0,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCNCC1,8.397940008672037
CHEMBL1801424,2.3,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCN(C2CC2)CC1,8.638272163982407
CHEMBL1801423,1.9,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCCO4)cc2)CCN(C2CC2)CC1,8.721246399047171
CHEMBL1801421,0.27,nM,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CC1,9.568636235841012
CHEMBL1801420,0.3,nM,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CC1,9.522878745280337
CHEMBL1801419,3.8,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CCNCC1,8.42021640338319
CHEMBL1801418,82.3,nM,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(S(C)(=O)=O)cc3)cc2)CC1,7.08460016478773
CHEMBL1801417,0.21,nM,CC(C)Oc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C4CC4)CC3)cc2)cc1,9.67778070526608
CHEMBL1801415,2.2,nM,CC(C)c1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C(C)C)CC3)cc2)cc1,8.657577319177793
CHEMBL1801413,2.0,nM,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3)cc2)CC1,8.698970004336019
CHEMBL1801057,1.1,nM,COc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(Cc4ccccn4)CC3)cc2)cc1,8.958607314841775
CHEMBL1801056,1.5,nM,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(OC)cc3)cc2)CC1,8.823908740944319
CHEMBL1801054,0.25,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(SC(F)(F)F)cc3)cc2)CCOCC1,9.602059991327963
CHEMBL1801052,0.2,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCOCC1,9.698970004336019
CHEMBL1229868,1.2,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCOCC1,8.920818753952375
CHEMBL1801051,42.5,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3cccc(C(F)(F)F)c3)cc2)CCOCC1,7.371611069949688
CHEMBL1801050,1.7,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(-c4ccccc4)cc3)cc2)CCOCC1,8.769551078621726
CHEMBL1801047,5.0,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)c(Cl)c3)cc2)CCOCC1,8.301029995663981
CHEMBL1801046,0.3,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,9.522878745280337
CHEMBL1801045,2.9,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3cccc(Cl)c3)cc2)CCOCC1,8.537602002101044
CHEMBL1801044,0.4,nM,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)CCOCC1,9.397940008672037
CHEMBL1801412,0.2,nM,CCOc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C4CC4)CC3)cc2)cc1,9.698970004336019
CHEMBL1812914,5.2,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(CC3CC3)CC2)C(=O)N1,8.2839966563652
CHEMBL1812915,27.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(C(=O)C3CC3)CC2)C(=O)N1,7.568636235841012
CHEMBL1812918,131.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(Cc3ccccc3)CC2)C(=O)N1,6.882728704344236
CHEMBL1812920,14.0,nM,CC(=O)N1CCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,7.853871964321762
CHEMBL1812921,16.0,nM,CN1CCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,7.795880017344075
CHEMBL1812922,1.1,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(CC3CC3)CC2)C(=O)N1,8.958607314841775
CHEMBL1812923,26.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(Cc3ccccc3)CC2)C(=O)N1,7.585026652029182
CHEMBL1812924,1.5,nM,CC(=O)N1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,8.823908740944319
CHEMBL1812925,1.9,nM,CN1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,8.721246399047171
CHEMBL1812926,43.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(C(=O)c3cccs3)CC2)C(=O)N1,7.366531544420413
CHEMBL1812927,43.0,nM,N#Cc1ccc(C(=O)N2CCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,7.366531544420413
CHEMBL1812928,45.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(C(=O)c3ccc(Cl)nc3)CC2)C(=O)N1,7.346787486224656
CHEMBL1812929,13.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)C3CC3)CC2)C(=O)N1,7.886056647693163
CHEMBL1812930,19.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3cccs3)CC2)C(=O)N1,7.721246399047171
CHEMBL1812931,28.0,nM,N#Cc1ccc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,7.552841968657781
CHEMBL1812932,110.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3ccc(Cl)nc3)CC2)C(=O)N1,6.958607314841775
CHEMBL1812933,14.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)C3CCC3)CC2)C(=O)N1,7.853871964321762
CHEMBL1812934,36.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CSc3ccccc3)CC2)C(=O)N1,7.443697499232712
CHEMBL1812935,1190.0,nM,CCOc1cc(OCC)cc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)c1,5.924453038607469
CHEMBL1812936,70.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3ccc(OC(F)(F)F)cc3)CC2)C(=O)N1,7.154901959985743
CHEMBL1812937,155.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCC3CCCC3)CC2)C(=O)N1,6.809668301829708
CHEMBL1812938,376.0,nM,CCOc1ccc(OCC)c(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)c1,6.424812155072339
CHEMBL1812939,28.0,nM,Cc1cc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc(Cl)n1,7.552841968657781
CHEMBL1812940,191.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)N3CCNC3=O)CC2)C(=O)N1,6.718966632752272
CHEMBL1812941,2.88,nM,Cc1c(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)oc2ccccc12,8.540607512240769
CHEMBL1812942,215.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3sc4cc(F)ccc4c3Cl)CC2)C(=O)N1,6.667561540084394
CHEMBL1812943,25.0,nM,Cc1cc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)c(C)o1,7.6020599913279625
CHEMBL1812944,34.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3cnc4ccccc4n3)CC2)C(=O)N1,7.468521082957745
CHEMBL1812945,51.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)Cc3cccs3)CC2)C(=O)N1,7.292429823902063
CHEMBL1812946,120.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3ccccc3COC(=O)c3ccccc3)CC2)C(=O)N1,6.920818753952375
CHEMBL1812947,198.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3ccc(C(F)(F)F)nc3)CC2)C(=O)N1,6.703334809738469
CHEMBL1812948,44.0,nM,Cc1ccc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,7.356547323513812
CHEMBL1812949,282.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3ccc(Br)cc3)CC2)C(=O)N1,6.549750891680639
CHEMBL1812950,87.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3c(Cl)cccc3Cl)CC2)C(=O)N1,7.060480747381382
CHEMBL1812951,62.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCc3ccccc3)CC2)C(=O)N1,7.207608310501746
CHEMBL1812952,173.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)Cc3ccc(Cl)cc3)CC2)C(=O)N1,6.761953896871205
CHEMBL1812953,77.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CC3CCCCC3)CC2)C(=O)N1,7.113509274827518
CHEMBL1812954,81.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3cc(F)c(Cl)nc3Cl)CC2)C(=O)N1,7.0915149811213505
CHEMBL1812955,24.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)N3CCOCC3)CC2)C(=O)N1,7.619788758288394
CHEMBL1812956,74.0,nM,CN(C)c1cccc2c(S(=O)(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)cccc12,7.130768280269024
CHEMBL1812957,93.0,nM,CSc1ccc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,7.031517051446065
CHEMBL1812958,214.0,nM,Cn1nc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)c2ccccc21,6.669586226650809
CHEMBL1812959,698.0,nM,CC(C)C(NS(=O)(=O)c1ccc2c(c1)OCCO2)C(=O)N1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,6.156144577376839
CHEMBL1812960,978.0,nM,CC(Cc1nc2ccccc2s1)(C(=O)N1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1)c1ccccc1,6.009661145212398
