model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,run_number,eval_root_mean_squared_error,eval_mean_squared_error,eval_mean_absolute_error,eval_r2,eval_pearsonr,eval_median_absolute_error
CatBoost,-0.8493025010165954,-0.8664854552558903,root_mean_squared_error,0.05215096473693848,0.019770145416259766,46.25854182243347,0.05215096473693848,0.019770145416259766,46.25854182243347,1,True,4,12,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
XGBoost,-0.8520361952070095,-0.88810292437981,root_mean_squared_error,0.030817270278930664,0.01256251335144043,5.021230697631836,0.030817270278930664,0.01256251335144043,5.021230697631836,1,True,7,12,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
ExtraTreesMSE,-0.8664164987660444,-0.8737842543238982,root_mean_squared_error,0.22537779808044434,0.07917165756225586,27.108379364013672,0.22537779808044434,0.07917165756225586,27.108379364013672,1,True,5,12,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
RandomForestMSE,-0.8667264339939347,-0.8720685109106397,root_mean_squared_error,0.23387932777404785,0.08967804908752441,29.141636610031128,0.23387932777404785,0.08967804908752441,29.141636610031128,1,True,3,12,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
NeuralNetTorch,-0.8678608892074856,-0.9102199978004846,root_mean_squared_error,0.017958641052246094,0.010441780090332031,8.52498483657837,0.017958641052246094,0.010441780090332031,8.52498483657837,1,True,8,12,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
NeuralNetFastAI,-0.8770161001748324,-0.906877581766832,root_mean_squared_error,0.03850960731506348,0.019385337829589844,4.274564027786255,0.03850960731506348,0.019385337829589844,4.274564027786255,1,True,6,12,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBMLarge,-0.8791590533164384,-0.8966481078085415,root_mean_squared_error,0.023068904876708984,0.008738040924072266,5.2519800662994385,0.023068904876708984,0.008738040924072266,5.2519800662994385,1,True,9,12,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
WeightedEnsemble_L2,-0.8363640353000834,-0.8535168293289911,root_mean_squared_error,0.3567070960998535,0.10426545143127441,87.66096305847168,0.0021681785583496094,0.0002880096435546875,0.006047725677490234,2,True,10,13,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBM,-0.8453215204959622,-0.8660257063043891,root_mean_squared_error,0.014351367950439453,0.007756710052490234,2.2063815593719482,0.014351367950439453,0.007756710052490234,2.2063815593719482,1,True,2,13,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBMXT,-0.8453215204959622,-0.8660257063043891,root_mean_squared_error,0.01658034324645996,0.00861501693725586,2.641650676727295,0.01658034324645996,0.00861501693725586,2.641650676727295,1,True,1,13,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
CatBoost,-0.8493025010165954,-0.8664854552558903,root_mean_squared_error,0.055470943450927734,0.02006244659423828,47.4371223449707,0.055470943450927734,0.02006244659423828,47.4371223449707,1,True,4,13,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
XGBoost,-0.8520361952070095,-0.88810292437981,root_mean_squared_error,0.0298614501953125,0.013415813446044922,4.744432210922241,0.0298614501953125,0.013415813446044922,4.744432210922241,1,True,7,13,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
ExtraTreesMSE,-0.8664164987660444,-0.8737842543238982,root_mean_squared_error,0.22928738594055176,0.056072235107421875,25.969693899154663,0.22928738594055176,0.056072235107421875,25.969693899154663,1,True,5,13,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
RandomForestMSE,-0.8667264339939347,-0.8720685109106397,root_mean_squared_error,0.26941657066345215,0.06545805931091309,28.85440182685852,0.26941657066345215,0.06545805931091309,28.85440182685852,1,True,3,13,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
NeuralNetTorch,-0.8678608892074856,-0.9102199978004846,root_mean_squared_error,0.013071060180664062,0.0098419189453125,8.721740484237671,0.013071060180664062,0.0098419189453125,8.721740484237671,1,True,8,13,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
NeuralNetFastAI,-0.8770161001748324,-0.906877581766832,root_mean_squared_error,0.035356760025024414,0.018560171127319336,3.173219919204712,0.035356760025024414,0.018560171127319336,3.173219919204712,1,True,6,13,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBMLarge,-0.8791590533164384,-0.8966481078085415,root_mean_squared_error,0.014452219009399414,0.00732731819152832,5.262935161590576,0.014452219009399414,0.00732731819152832,5.262935161590576,1,True,9,13,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
WeightedEnsemble_L2,-0.8363640353000834,-0.8535168293289911,root_mean_squared_error,0.3455181121826172,0.09520077705383301,86.12652039527893,0.0025205612182617188,0.00039005279541015625,0.008999824523925781,2,True,10,14,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
